Order ID,Order Date,Ship Date,Customer ID,Customer Name,Segment,Product ID,Product Name,Category,Sub Category,Sales,Quantity,Discount,Profit,Country,State,City,Region
ORD-000108,2023-11-19,2023-11-25,CUST-0349,Patricia Johnson,Home Office,PROD-0009,"ASUS Vivobook Go 15.6” FHD Slim Laptop, AMD Ryzen 3 7320U Quad Core Processor, 8",Technology,Computers,72630.06,2,0.05,8316.3,United States,Central,Dallas,Central
ORD-000109,2023-02-11,2023-02-15,CUST-0287,Riya Singh,Corporate,PROD-0044,"Samsung Galaxy Watch 8 (2025) 44mm Bluetooth Smartwatch, Cushion Design, Fitness",Technology,Wearables,73592.83,3,0.2,998.63,United States,Central,Austin,Central
ORD-000110,2023-01-23,2023-01-25,CUST-0252,Mary Patel,Consumer,PROD-0036,BestOffice | Ergonomic Office Chair | Mid-Back Swivel Desk Chair | Breathable Ba,Furniture,Chairs,6898.02,2,0.2,867.34,United States,Central,Dallas,Central
ORD-000111,2024-10-17,2024-10-20,CUST-0229,Karan Miller,Home Office,PROD-0045,"Samsung Galaxy Watch 8 (2025) 44mm Bluetooth Smartwatch, Cushion Design, Fitness",Technology,Wearables,85858.3,4,0.3,14315.98,United States,East,Boston,East
ORD-000112,2023-01-08,2023-01-14,CUST-0062,Priya Singh,Corporate,PROD-0055,"JBL Flip 6 - Portable Bluetooth Speaker, powerful sound and deep bass, IPX7 wate",Technology,Audio,49810.88,5,0.2,10934.59,United States,West,San Francisco,West
ORD-000113,2023-09-16,2023-09-21,CUST-0366,David Williams,Corporate,PROD-0041,Flash Furniture Kelista Mid-Back Swivel Office Chair with Adjustable Seat Height,Furniture,Chairs,65947.59,6,0.15,9917.84,United States,West,Seattle,West
ORD-000114,2025-08-30,2025-09-05,CUST-0025,Neha Brown,Home Office,PROD-0017,"Samsung Galaxy Buds 4 Pro (2026) AI True Wireless Bluetooth Earbuds, Hi-Res Audi",Technology,Audio,137415.9,6,0.0,21117.49,United States,South,Houston,South
ORD-000115,2023-02-23,2023-02-27,CUST-0097,Riya Williams,Home Office,PROD-0014,"Dell Latitude 5400 Laptop | 14"""" 1920x1080 FHD | Core i5-8365U - 256GB SSD Hard ",Technology,Computers,95734.9,6,0.15,18980.39,United States,South,Houston,South
ORD-000116,2023-03-06,2023-03-08,CUST-0071,Patricia Williams,Home Office,PROD-0046,"Garmin Instinct® 3 45mm, Solar Charged Display, Rugged Outdoor GPS Smartwatch, M",Technology,Wearables,40246.0,2,0.3,2698.74,United States,West,Seattle,West
ORD-000117,2025-08-11,2025-08-18,CUST-0087,Neha Brown,Corporate,PROD-0047,"Samsung Galaxy Watch 7 40mm Bluetooth AI Smartwatch w/Energy Score, Wellness Tip",Technology,Wearables,84276.26,5,0.05,14775.3,United States,West,Los Angeles,West
ORD-000118,2025-03-11,2025-03-14,CUST-0389,John Johnson,Home Office,PROD-0006,Acer Nitro V 16S AI Gaming Laptop | AMD Ryzen 7 260 Processor | NVIDIA GeForce R,Technology,Computers,451916.68,4,0.1,51408.32,United States,East,New York,East
ORD-000119,2024-01-01,2024-01-06,CUST-0186,Priya Smith,Consumer,PROD-0043,"Amazon Basics Modern Home Office Desk Chair with Adjustable Height, 360 Degree S",Furniture,Chairs,86572.02,6,0.0,8709.07,United States,Central,Chicago,Central
ORD-000120,2024-03-31,2024-04-01,CUST-0334,Aman Williams,Consumer,PROD-0014,"Dell Latitude 5400 Laptop | 14"""" 1920x1080 FHD | Core i5-8365U - 256GB SSD Hard ",Technology,Computers,93857.75,5,0.0,22814.15,United States,South,Houston,South
ORD-000121,2023-05-01,2023-05-07,CUST-0140,Jennifer Verma,Consumer,PROD-0038,"Flash Furniture Nicholas Mid-Back Swivel Desk Chair with Wheels, Mesh Back, Padd",Furniture,Chairs,23098.14,2,0.2,1930.92,United States,Central,Austin,Central
ORD-000122,2025-05-13,2025-05-16,CUST-0362,Elizabeth Williams,Consumer,PROD-0006,Acer Nitro V 16S AI Gaming Laptop | AMD Ryzen 7 260 Processor | NVIDIA GeForce R,Technology,Computers,715534.74,6,0.05,16574.01,United States,Central,Chicago,Central
ORD-000123,2025-05-06,2025-05-12,CUST-0370,Riya Williams,Consumer,PROD-0055,"JBL Flip 6 - Portable Bluetooth Speaker, powerful sound and deep bass, IPX7 wate",Technology,Audio,19924.35,2,0.2,3247.36,United States,Central,Dallas,Central
ORD-000124,2025-12-28,2026-01-03,CUST-0034,Karan Smith,Corporate,PROD-0053,Marshall Acton III Bluetooth Home Speaker - Loud Stereo Sound with Bass and Treb,Technology,Audio,109237.31,6,0.05,23566.44,United States,West,Seattle,West
ORD-000125,2024-04-02,2024-04-06,CUST-0074,Mary Brown,Consumer,PROD-0040,"Serta Garret Executive Office Chair, Ergonomic Mid-Back with Lumbar Support, Sem",Furniture,Chairs,76657.76,5,0.2,6363.87,United States,East,Philadelphia,East
ORD-000126,2024-03-17,2024-03-22,CUST-0072,Elizabeth Smith,Corporate,PROD-0031,"Serta Amplify Executive Office Chair with Faux Leather and Mesh, Adjustable Ergo",Furniture,Chairs,34208.22,3,0.3,1680.49,United States,West,San Francisco,West
ORD-000127,2024-11-19,2024-11-23,CUST-0248,Aman Garcia,Home Office,PROD-0020,"Lenovo E310 True Wireless Earbuds, Bluetooth 5.3 TWS Headphones with 13mm Driver",Technology,Audio,3002.36,2,0.05,552.02,United States,Central,Dallas,Central
ORD-000128,2025-08-24,2025-08-27,CUST-0108,David Williams,Corporate,PROD-0040,"Serta Garret Executive Office Chair, Ergonomic Mid-Back with Lumbar Support, Sem",Furniture,Chairs,30663.1,2,0.2,3411.52,United States,East,New York,East
ORD-000129,2024-01-02,2024-01-05,CUST-0059,Vikram Khan,Consumer,PROD-0021,"Office Chair Ergonomic Desk Chair, Computer PU Leather Home Office Chair, Swivel",Furniture,Chairs,44789.36,4,0.15,2773.22,United States,Central,Chicago,Central
ORD-000130,2023-12-16,2023-12-21,CUST-0134,Patricia Smith,Corporate,PROD-0026,Serta Bryce Executive Office Chair - Ergonomic Computer Desk Chair with Patented,Furniture,Chairs,20280.97,1,0.15,4521.44,United States,West,Seattle,West
ORD-000131,2025-12-21,2025-12-26,CUST-0117,Patricia Davis,Home Office,PROD-0049,"Amazfit Active Max Smart Watch 1.5"" AMOLED Display, 25-Day Battery, Offline Maps",Technology,Wearables,48868.89,3,0.0,10689.74,United States,Central,Dallas,Central
ORD-000132,2024-04-24,2024-04-26,CUST-0031,Rahul Verma,Consumer,PROD-0032,"Sweetcrispy Home Office Managerial Executive Chair, Ergonomic Mesh Adjustable Sw",Furniture,Chairs,17659.95,3,0.0,2325.37,United States,Central,Chicago,Central
ORD-000133,2023-12-12,2023-12-14,CUST-0389,John Johnson,Home Office,PROD-0006,Acer Nitro V 16S AI Gaming Laptop | AMD Ryzen 7 260 Processor | NVIDIA GeForce R,Technology,Computers,439363.44,5,0.3,47471.5,United States,East,New York,East
ORD-000134,2025-03-31,2025-04-02,CUST-0263,Vikram Sharma,Home Office,PROD-0002,"ASUS Vivobook Go 15 15.6” FHD 60Hz Laptop with Intel Processor N150, Intel UHD G",Technology,Computers,33538.49,1,0.0,2455.87,United States,West,Seattle,West
ORD-000135,2024-04-28,2024-05-03,CUST-0346,Michael Brown,Corporate,PROD-0011,"GEEKOM GeekBook X16 Pro 2.8 lbs Laptop, 16"" IPS 2.5K 16:10 Laptop Computer, Ultr",Technology,Computers,646353.1,5,0.0,141914.33,United States,East,New York,East
ORD-000136,2024-05-19,2024-05-26,CUST-0385,Mary Khan,Consumer,PROD-0043,"Amazon Basics Modern Home Office Desk Chair with Adjustable Height, 360 Degree S",Furniture,Chairs,54828.95,4,0.05,5340.38,United States,West,Los Angeles,West
ORD-000137,2025-01-03,2025-01-08,CUST-0117,Patricia Davis,Home Office,PROD-0020,"Lenovo E310 True Wireless Earbuds, Bluetooth 5.3 TWS Headphones with 13mm Driver",Technology,Audio,1501.18,1,0.05,203.65,United States,Central,Dallas,Central
ORD-000138,2024-06-10,2024-06-16,CUST-0321,Riya Williams,Corporate,PROD-0040,"Serta Garret Executive Office Chair, Ergonomic Mid-Back with Lumbar Support, Sem",Furniture,Chairs,57493.32,3,0.0,5367.62,United States,East,New York,East
ORD-000139,2023-06-07,2023-06-08,CUST-0283,Elizabeth Sharma,Corporate,PROD-0018,"Lenovo E310 True Wireless Earbuds, Bluetooth 5.3 TWS Headphones with 13mm Driver",Technology,Audio,2844.34,2,0.1,317.62,United States,East,New York,East
ORD-000140,2025-04-28,2025-05-04,CUST-0062,Priya Singh,Corporate,PROD-0035,NEO CHAIR Office Desk Gaming Computer Home Chair Ergonomic Executive High Back S,Furniture,Chairs,6706.55,1,0.3,709.29,United States,West,San Francisco,West
ORD-000141,2025-12-26,2025-12-29,CUST-0122,Linda Verma,Consumer,PROD-0053,Marshall Acton III Bluetooth Home Speaker - Loud Stereo Sound with Bass and Treb,Technology,Audio,53660.43,4,0.3,7316.45,United States,Central,Dallas,Central
ORD-000142,2024-01-19,2024-01-21,CUST-0042,Aman Sharma,Consumer,PROD-0044,"Samsung Galaxy Watch 8 (2025) 44mm Bluetooth Smartwatch, Cushion Design, Fitness",Technology,Wearables,27597.31,1,0.1,10065.71,United States,East,Boston,East
ORD-000143,2023-04-04,2023-04-05,CUST-0110,Riya Davis,Home Office,PROD-0008,Acer Nitro V Gaming Laptop | Intel Core i5-13420H Processor | NVIDIA GeForce RTX,Technology,Computers,245314.05,4,0.2,72670.28,United States,South,Miami,South
ORD-000144,2023-08-13,2023-08-16,CUST-0015,Karan Miller,Consumer,PROD-0028,Marsail Executive Office Chair Ergonomic Desk Chair with Flip-up Armrests PU Lea,Furniture,Chairs,18968.58,2,0.1,3290.08,United States,South,Miami,South
ORD-000145,2023-11-13,2023-11-18,CUST-0117,Patricia Davis,Home Office,PROD-0012,"ASUS Vivobook Go 15 15.6” FHD 60Hz Laptop with Intel Processor N150, Intel UHD G",Technology,Computers,159307.83,5,0.05,28895.19,United States,Central,Dallas,Central
ORD-000146,2025-05-02,2025-05-06,CUST-0053,Rahul Miller,Corporate,PROD-0032,"Sweetcrispy Home Office Managerial Executive Chair, Ergonomic Mesh Adjustable Sw",Furniture,Chairs,11184.63,2,0.05,1941.26,United States,South,Houston,South
ORD-000147,2025-09-01,2025-09-03,CUST-0046,Michael Verma,Corporate,PROD-0038,"Flash Furniture Nicholas Mid-Back Swivel Desk Chair with Wheels, Mesh Back, Padd",Furniture,Chairs,61354.44,5,0.15,4219.91,United States,West,Los Angeles,West
ORD-000148,2023-07-22,2023-07-23,CUST-0012,Vikram Garcia,Home Office,PROD-0046,"Garmin Instinct® 3 45mm, Solar Charged Display, Rugged Outdoor GPS Smartwatch, M",Technology,Wearables,22997.71,1,0.2,5091.8,United States,Central,Dallas,Central
ORD-000149,2025-03-16,2025-03-17,CUST-0058,Karan Garcia,Consumer,PROD-0020,"Lenovo E310 True Wireless Earbuds, Bluetooth 5.3 TWS Headphones with 13mm Driver",Technology,Audio,4740.57,3,0.0,1270.88,United States,Central,Austin,Central
ORD-000150,2023-03-08,2023-03-11,CUST-0322,Sara Davis,Home Office,PROD-0019,"Soundcore P31i by Anker, Real-Time Adaptive Noise Cancelling, Hi-Res Sound, Tran",Technology,Audio,13377.44,2,0.0,2018.43,United States,East,Boston,East
ORD-000151,2024-01-29,2024-01-30,CUST-0016,John Garcia,Corporate,PROD-0020,"Lenovo E310 True Wireless Earbuds, Bluetooth 5.3 TWS Headphones with 13mm Driver",Technology,Audio,4740.57,3,0.0,1313.15,United States,Central,Chicago,Central
ORD-000152,2024-11-30,2024-12-02,CUST-0076,Rahul Smith,Home Office,PROD-0019,"Soundcore P31i by Anker, Real-Time Adaptive Noise Cancelling, Hi-Res Sound, Tran",Technology,Audio,20066.16,3,0.0,4302.07,United States,West,Seattle,West
ORD-000153,2025-03-23,2025-03-28,CUST-0141,Robert Williams,Consumer,PROD-0018,"Lenovo E310 True Wireless Earbuds, Bluetooth 5.3 TWS Headphones with 13mm Driver",Technology,Audio,6320.76,4,0.0,1615.98,United States,Central,Chicago,Central
ORD-000154,2025-03-03,2025-03-10,CUST-0062,Priya Singh,Corporate,PROD-0016,"Soundcore by Anker P20i True Wireless Earbuds, 10mm Drivers with Big Bass, Bluet",Technology,Audio,10405.4,5,0.1,1622.44,United States,West,San Francisco,West
ORD-000155,2023-07-11,2023-07-16,CUST-0231,Elizabeth Singh,Corporate,PROD-0001,"ASUS Vivobook Go 15 15.6” FHD 60Hz Laptop with Intel Processor N150, Intel UHD G",Technology,Computers,60369.28,2,0.1,13943.37,United States,Central,Chicago,Central
ORD-000156,2025-05-16,2025-05-21,CUST-0392,Patricia Singh,Consumer,PROD-0024,"HON Ignition 2.0 Mid‑Back Ergonomic Office Chair, Mesh Task Seating with Lumbar ",Furniture,Chairs,269490.42,6,0.0,47014.29,United States,Central,Dallas,Central
ORD-000157,2023-05-21,2023-05-28,CUST-0326,Michael Sharma,Consumer,PROD-0044,"Samsung Galaxy Watch 8 (2025) 44mm Bluetooth Smartwatch, Cushion Design, Fitness",Technology,Wearables,85858.3,4,0.3,17964.18,United States,South,Miami,South
ORD-000158,2023-09-23,2023-09-25,CUST-0030,Karan Gupta,Consumer,PROD-0032,"Sweetcrispy Home Office Managerial Executive Chair, Ergonomic Mesh Adjustable Sw",Furniture,Chairs,21191.94,4,0.1,329.06,United States,South,Atlanta,South
ORD-000159,2024-05-04,2024-05-05,CUST-0366,David Williams,Corporate,PROD-0050,"Garmin epix Pro (Gen 2) Sapphire Edition, 51mm, High Performance Smartwatch, Adv",Technology,Wearables,84326.22,2,0.2,21747.1,United States,West,Seattle,West
ORD-000160,2023-11-26,2023-12-03,CUST-0261,Robert Sharma,Home Office,PROD-0047,"Samsung Galaxy Watch 7 40mm Bluetooth AI Smartwatch w/Energy Score, Wellness Tip",Technology,Wearables,106454.22,6,0.0,22962.75,United States,Central,Dallas,Central
ORD-000161,2023-10-04,2023-10-11,CUST-0038,Riya Singh,Corporate,PROD-0008,Acer Nitro V Gaming Laptop | Intel Core i5-13420H Processor | NVIDIA GeForce RTX,Technology,Computers,229981.92,3,0.0,34890.94,United States,Central,Chicago,Central
ORD-000162,2025-03-28,2025-03-31,CUST-0057,Sara Davis,Consumer,PROD-0027,NEO CHAIR Office Desk Gaming Ergonomic Computer Chair with Lumbar Back Support A,Furniture,Chairs,28738.5,5,0.0,783.75,United States,South,Miami,South
ORD-000163,2024-08-06,2024-08-10,CUST-0135,Robert Garcia,Home Office,PROD-0004,"Samsung 14"" Galaxy Chromebook Go Laptop PC Computer, Intel Celeron N4500 Process",Technology,Computers,93138.66,6,0.1,6130.41,United States,Central,Austin,Central
ORD-000164,2023-01-04,2023-01-05,CUST-0144,Neha Brown,Consumer,PROD-0056,"Anker Soundcore 2 Portable Bluetooth Speaker with Stereo Sound, Bluetooth 5, Bas",Technology,Audio,11757.59,4,0.3,1208.67,United States,West,Seattle,West
ORD-000165,2024-05-30,2024-06-02,CUST-0298,Karan Davis,Corporate,PROD-0028,Marsail Executive Office Chair Ergonomic Desk Chair with Flip-up Armrests PU Lea,Furniture,Chairs,42152.4,5,0.2,7748.46,United States,East,New York,East
ORD-000166,2025-02-13,2025-02-14,CUST-0206,David Brown,Consumer,PROD-0009,"ASUS Vivobook Go 15.6” FHD Slim Laptop, AMD Ryzen 3 7320U Quad Core Processor, 8",Technology,Computers,206422.29,6,0.1,40924.15,United States,West,Seattle,West
ORD-000167,2025-04-03,2025-04-10,CUST-0039,Mary Miller,Home Office,PROD-0008,Acer Nitro V Gaming Laptop | Intel Core i5-13420H Processor | NVIDIA GeForce RTX,Technology,Computers,275978.3,4,0.1,46238.05,United States,West,San Francisco,West
ORD-000168,2024-06-14,2024-06-19,CUST-0016,John Garcia,Corporate,PROD-0014,"Dell Latitude 5400 Laptop | 14"""" 1920x1080 FHD | Core i5-8365U - 256GB SSD Hard ",Technology,Computers,79779.09,5,0.15,8235.53,United States,Central,Chicago,Central
ORD-000169,2023-06-29,2023-07-04,CUST-0326,Michael Sharma,Consumer,PROD-0048,"Garmin Instinct® E 45mm, Rugged Outdoor GPS Smartwatch, 24/7 Health Monitoring, ",Technology,Wearables,38328.88,2,0.0,4945.6,United States,South,Miami,South
ORD-000170,2025-06-14,2025-06-21,CUST-0300,Jennifer Patel,Home Office,PROD-0002,"ASUS Vivobook Go 15 15.6” FHD 60Hz Laptop with Intel Processor N150, Intel UHD G",Technology,Computers,57015.43,2,0.15,14194.89,United States,South,Miami,South
ORD-000171,2023-06-30,2023-07-07,CUST-0298,Karan Davis,Corporate,PROD-0049,"Amazfit Active Max Smart Watch 1.5"" AMOLED Display, 25-Day Battery, Offline Maps",Technology,Wearables,41538.56,3,0.15,6405.57,United States,East,New York,East
ORD-000172,2024-03-07,2024-03-14,CUST-0197,Patricia Singh,Consumer,PROD-0019,"Soundcore P31i by Anker, Real-Time Adaptive Noise Cancelling, Hi-Res Sound, Tran",Technology,Audio,24079.39,4,0.1,6473.59,United States,South,Houston,South
ORD-000173,2025-03-14,2025-03-17,CUST-0177,James Gupta,Consumer,PROD-0015,"Soundcore P30i by Anker Noise Cancelling Earbuds, Strong and Smart Noise Cancell",Technology,Audio,15288.54,6,0.05,2262.84,United States,Central,Dallas,Central
ORD-000174,2024-12-20,2024-12-25,CUST-0012,Vikram Garcia,Home Office,PROD-0038,"Flash Furniture Nicholas Mid-Back Swivel Desk Chair with Wheels, Mesh Back, Padd",Furniture,Chairs,14436.34,1,0.0,2439.65,United States,Central,Dallas,Central
ORD-000175,2023-07-15,2023-07-18,CUST-0299,Linda Davis,Corporate,PROD-0033,Martha Stewart Rayna Swivel Task Chair with Flared Arms for Home Office in Off W,Furniture,Chairs,47060.92,3,0.1,10324.45,United States,Central,Chicago,Central
ORD-000176,2025-02-01,2025-02-08,CUST-0370,Riya Williams,Consumer,PROD-0030,Flash Furniture Whitney Mid-Back Swivel LeatherSoft Desk Chair with Padded Seat ,Furniture,Chairs,35906.09,3,0.15,3431.24,United States,Central,Dallas,Central
ORD-000177,2023-05-17,2023-05-23,CUST-0095,Mary Miller,Corporate,PROD-0056,"Anker Soundcore 2 Portable Bluetooth Speaker with Stereo Sound, Bluetooth 5, Bas",Technology,Audio,7978.37,2,0.05,1296.96,United States,South,Miami,South
ORD-000178,2025-04-26,2025-04-28,CUST-0112,Priya Smith,Consumer,PROD-0036,BestOffice | Ergonomic Office Chair | Mid-Back Swivel Desk Chair | Breathable Ba,Furniture,Chairs,8191.39,2,0.05,1648.51,United States,East,New York,East
ORD-000179,2024-03-16,2024-03-17,CUST-0319,Riya Smith,Consumer,PROD-0030,Flash Furniture Whitney Mid-Back Swivel LeatherSoft Desk Chair with Padded Seat ,Furniture,Chairs,11968.7,1,0.15,590.97,United States,East,Philadelphia,East
ORD-000180,2023-10-26,2023-10-27,CUST-0028,Neha Singh,Home Office,PROD-0033,Martha Stewart Rayna Swivel Task Chair with Flared Arms for Home Office in Off W,Furniture,Chairs,52289.91,3,0.0,9386.91,United States,Central,Austin,Central
ORD-000181,2023-04-27,2023-04-29,CUST-0389,John Johnson,Home Office,PROD-0003,"ASUS ROG Strix G16 (2025) Gaming Laptop, 16” FHD+ 16:10 165Hz/3ms Display, NVIDI",Technology,Computers,231133.0,2,0.1,43506.01,United States,East,New York,East
ORD-000182,2025-10-18,2025-10-25,CUST-0085,David Smith,Consumer,PROD-0035,NEO CHAIR Office Desk Gaming Computer Home Chair Ergonomic Executive High Back S,Furniture,Chairs,32574.65,4,0.15,5168.78,United States,South,Houston,South
ORD-000183,2023-11-28,2023-12-05,CUST-0033,Elizabeth Brown,Corporate,PROD-0009,"ASUS Vivobook Go 15.6” FHD Slim Laptop, AMD Ryzen 3 7320U Quad Core Processor, 8",Technology,Computers,152905.4,5,0.2,14185.72,United States,East,Boston,East
ORD-000184,2023-02-17,2023-02-23,CUST-0212,Jennifer Brown,Consumer,PROD-0019,"Soundcore P31i by Anker, Real-Time Adaptive Noise Cancelling, Hi-Res Sound, Tran",Technology,Audio,34112.47,6,0.15,7022.76,United States,Central,Dallas,Central
ORD-000185,2024-12-12,2024-12-19,CUST-0199,Aman Verma,Corporate,PROD-0003,"ASUS ROG Strix G16 (2025) Gaming Laptop, 16” FHD+ 16:10 165Hz/3ms Display, NVIDI",Technology,Computers,346699.49,3,0.1,37522.35,United States,East,Boston,East
ORD-000186,2025-04-02,2025-04-03,CUST-0270,John Patel,Corporate,PROD-0033,Martha Stewart Rayna Swivel Task Chair with Flared Arms for Home Office in Off W,Furniture,Chairs,104579.82,6,0.0,393.28,United States,East,Boston,East
ORD-000187,2025-04-30,2025-05-02,CUST-0178,Michael Jones,Home Office,PROD-0019,"Soundcore P31i by Anker, Real-Time Adaptive Noise Cancelling, Hi-Res Sound, Tran",Technology,Audio,40132.32,6,0.0,5757.13,United States,East,Boston,East
ORD-000188,2024-08-31,2024-09-02,CUST-0297,Mary Johnson,Home Office,PROD-0039,"HON Convergence Ergonomic Office Chair with Mesh Back, Adjustable Arms, Lumbar S",Furniture,Chairs,33921.8,1,0.0,6972.79,United States,Central,Dallas,Central
ORD-000189,2024-05-27,2024-06-02,CUST-0013,Karan Sharma,Home Office,PROD-0042,"Amazon Basics Classic Puresoft PU Padded Mid-Back Office Chair with Armrest, Hei",Furniture,Chairs,29446.4,3,0.05,2158.72,United States,East,New York,East
ORD-000190,2024-05-04,2024-05-11,CUST-0138,Aman Johnson,Corporate,PROD-0046,"Garmin Instinct® 3 45mm, Solar Charged Display, Rugged Outdoor GPS Smartwatch, M",Technology,Wearables,114988.56,4,0.0,12274.29,United States,West,Seattle,West
ORD-000191,2025-04-24,2025-04-25,CUST-0155,Priya Sharma,Home Office,PROD-0003,"ASUS ROG Strix G16 (2025) Gaming Laptop, 16” FHD+ 16:10 165Hz/3ms Display, NVIDI",Technology,Computers,346699.49,3,0.1,95787.43,United States,South,Atlanta,South
